%time,field.header.seq,field.header.stamp,field.header.frame_id,field.poses0.name,field.poses0.position.x,field.poses0.position.y,field.poses0.position.z,field.poses0.orientation.x,field.poses0.orientation.y,field.poses0.orientation.z,field.poses0.orientation.w,field.poses0.pose_updated,field.poses1.name,field.poses1.position.x,field.poses1.position.y,field.poses1.position.z,field.poses1.orientation.x,field.poses1.orientation.y,field.poses1.orientation.z,field.poses1.orientation.w,field.poses1.pose_updated,field.poses2.name,field.poses2.position.x,field.poses2.position.y,field.poses2.position.z,field.poses2.orientation.x,field.poses2.orientation.y,field.poses2.orientation.z,field.poses2.orientation.w,field.poses2.pose_updated
1448859431139933606,26193,1448859431139058783,,sensor,-0.879825286865,0.0121238741875,0.212480709076,-0.000511436976562,-0.00643316631506,0.00703877595299,0.999954403179,1,emitter,0.763118347168,-0.0348564326763,0.778029495239,-0.00253531988882,-0.0565429789721,0.427683178705,0.902154954725,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431149450783,26194,1448859431149051268,,sensor,-0.879905212402,0.0121062876582,0.212567722321,-0.000483745178779,-0.00895625733365,0.00637500022028,0.999939453576,1,emitter,0.761510009766,-0.0370377936363,0.779981430054,0.000250688575951,-0.0580871494975,0.426696686491,0.902527427814,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431159274291,26195,1448859431158918678,,sensor,-0.87988508606,0.0121128681898,0.212588222504,-0.00032386455604,-0.00877339861208,0.00657680405084,0.999939832308,1,emitter,0.761981411846,-0.0387221967484,0.781881072884,0.00192844941062,-0.0607384002253,0.425397874408,0.902963884256,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431169577369,26196,1448859431169158843,,sensor,-0.879887908936,0.0121145960689,0.21263394165,-0.000331392522212,-0.00872693913683,0.00663284514607,0.999939866231,1,emitter,0.756799240112,-0.0411869661808,0.781231170654,0.0765990538504,-0.0599879627234,0.418371316172,0.90305009334,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431179530333,26197,1448859431179133380,,sensor,-0.879496444702,0.0119936590195,0.212236045837,-0.00264120390177,-0.00712045965487,0.00442746223689,0.999961359591,1,emitter,0.758313186646,-0.0431486506462,0.785280395508,0.00760102563522,-0.0638648183249,0.430460655504,0.900315019009,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431189297778,26198,1448859431188970142,,sensor,-0.87971395874,0.0121557741165,0.212344787598,-0.000152095405113,-0.0069872185866,0.00703749623307,0.999950813435,1,emitter,0.756754638672,-0.045695473671,0.788226867676,0.0256880358497,-0.0773052122992,0.431886134452,0.898241835941,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431199490819,26199,1448859431199089319,,sensor,-0.879897323608,0.0121173304319,0.212569972992,-0.000438809819228,-0.00900937856611,0.00647890582797,0.99993832926,1,emitter,0.757324890137,-0.047975060463,0.788225326538,-0.000185333963767,-0.0571925714687,0.427695859143,0.902111538277,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431209360947,26200,1448859431208952584,,sensor,-0.879830352783,0.0120834804773,0.212449035645,3.73558824867e-05,-0.00881395780701,0.00671723649155,0.999938593858,1,emitter,0.756634338379,-0.0504201140404,0.789511062622,-0.00107906488711,-0.0576015795157,0.428186497047,0.901852103952,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431220043348,26201,1448859431219674876,,sensor,-0.879800323486,0.0122308576107,0.212486724854,-0.000996385993764,-0.00719600645146,0.0063522147888,0.999953435953,1,emitter,0.755721346707,-0.0519895622529,0.791587978266,-0.00331188869093,-0.0583194514777,0.431161710556,0.900381836958,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431230030968,26202,1448859431229627417,,sensor,-0.87977973938,0.012232246995,0.212463218689,-0.000703095306427,-0.00707705825248,0.006693802591,0.999952305818,1,emitter,0.755169952393,-0.0537127776146,0.793350387573,-0.0147578020955,-0.0516773073478,0.429494052272,0.901469091121,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431239459517,26203,1448859431239061578,,sensor,-0.879608093262,0.0121297137737,0.212226600647,-0.00296375492694,-0.0066576042272,0.00456747013233,0.999963014656,1,emitter,0.754390609741,-0.0560172104836,0.794888320923,-0.0105926625612,-0.0530003761458,0.429537873169,0.901429959088,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431249396161,26204,1448859431249046034,,sensor,-0.87982093811,0.0122066779137,0.21251027298,-0.000842411398464,-0.0066744104085,0.00647996068126,0.999956375398,1,emitter,0.753034969722,-0.0677945084281,0.797652053084,-0.0362440075235,-0.0578596156976,0.361109725779,0.930020646404,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431260797940,26205,1448859431260376027,,sensor,-0.879862197876,0.0121040069461,0.212602931976,-0.000406621988326,-0.00865690784439,0.00648792761417,0.999941397983,1,emitter,0.752094098703,-0.0701518897988,0.799902800249,-0.0435370257124,-0.0584001436268,0.359483814705,0.930303895285,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431269809855,26206,1448859431269398095,,sensor,-0.879896240234,0.0121231876612,0.212586120605,-0.000441181989505,-0.00885033825702,0.00642089274386,0.999940122711,1,emitter,0.752032653809,-0.0626088638306,0.799898620605,-0.0111378219665,-0.0528729236486,0.428736420734,0.901812333251,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431280285948,26207,1448859431279880502,,sensor,-0.879887954712,0.0121212102175,0.212603469849,-0.000433198788802,-0.00892438271327,0.0065928582562,0.999938349076,1,emitter,0.750394332886,-0.0646748151779,0.801351898193,-0.00688613775886,-0.0548493093614,0.425770607963,0.903140921321,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431289487303,26208,1448859431289083244,,sensor,-0.879870452881,0.0121226614118,0.21254473114,-0.000316093389309,-0.00885256769891,0.00658371960396,0.999939091528,1,emitter,0.750626113892,-0.0664492988586,0.802891586304,-0.00744338506123,-0.0533202312446,0.427719536866,0.902306791918,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431299942141,26209,1448859431299545298,,sensor,-0.879864028931,0.0120866310596,0.212460731506,8.9111237815e-05,-0.00845028823856,0.00679427169992,0.999941209552,1,emitter,0.749270913377,-0.0688430183857,0.804776018706,-0.00431996032417,-0.0523679268239,0.427547636472,0.902464379757,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431310062429,26210,1448859431309784382,,sensor,-0.879748214722,0.0121626962423,0.212352256775,-0.000159495242021,-0.00665668387511,0.00678165604655,0.999954835111,1,emitter,0.748560773285,-0.0710396973378,0.806242266809,-0.00632912786361,-0.052342768464,0.424904965848,0.903701248604,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431320058635,26211,1448859431319657081,,sensor,-0.87990461731,0.0121242216229,0.212589572906,-0.000376931324603,-0.00864804614659,0.00658496375313,0.999940851987,1,emitter,0.748214797211,-0.073387915025,0.808126815624,-0.00618931413159,-0.0528457185263,0.421906294722,0.905076848062,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431330037147,26212,1448859431329631401,,sensor,-0.879794464111,0.0122282748222,0.212466293335,-0.00105815648499,-0.00680537118345,0.00626247198645,0.999956673398,1,emitter,0.747329322466,-0.075340994153,0.80945841216,-0.00593337774177,-0.0537517503687,0.425248162309,0.903459763804,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431339842507,26213,1448859431339433734,,sensor,-0.879859054565,0.0120479072332,0.212491909027,0.000252422969155,-0.00845978263399,0.00685307843341,0.99994070008,1,emitter,0.745926849365,-0.0781182594299,0.8106953125,-0.00548830005408,-0.0541576571749,0.424190716025,0.903935320236,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431349263984,26214,1448859431348872670,,sensor,-0.879733428955,0.0121693042517,0.212419445038,-0.000647798448292,-0.00726033300206,0.00683820082458,0.999950052218,1,emitter,0.744769119263,-0.0801545782089,0.812394714355,0.00321200753083,-0.0553523218286,0.421675631593,0.905049979391,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431359484120,26215,1448859431359085162,,sensor,-0.87993812561,0.0121397619843,0.212590572357,-0.000582506633275,-0.00868174505261,0.00636636416104,0.999941877009,1,emitter,0.744343795776,-0.082137509346,0.813691467285,-0.00542008616549,-0.049838039983,0.419708878023,0.906273275643,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431370887938,26216,1448859431370538793,,sensor,-0.87988319397,0.0121047418118,0.212575252533,-0.000494164666672,-0.00863755170572,0.00652429450818,0.999941289318,1,emitter,0.740339026501,-0.0854629705403,0.819194235788,-0.0650161388386,-0.0694858362497,0.416828371708,0.903990447289,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431379441870,26217,1448859431379039501,,sensor,-0.879695083618,0.0121693447828,0.212315975189,-0.000163830220184,-0.00695801054429,0.00687598901046,0.999952138867,1,emitter,0.740768371582,-0.0874440574646,0.818291397095,0.0159005674275,-0.0677555197673,0.42266976663,0.903607564086,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431389336466,26218,1448859431388933405,,sensor,-0.87968862915,0.0121298747063,0.212325511932,-0.000236654987902,-0.00680451780782,0.0068792531155,0.999953158107,1,emitter,0.740435333252,-0.0891701660156,0.819981918335,0.0160964339463,-0.0662431590329,0.42071731562,0.904626823078,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431399523422,26219,1448859431399115463,,sensor,-0.879845062256,0.0122126554251,0.212532295227,-0.000998454262232,-0.00691367636988,0.00642352810786,0.999954970214,1,emitter,0.739965423584,-0.0918268489838,0.821220443726,0.021646399851,-0.0705603692504,0.425107855493,0.902128582223,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431409542534,26220,1448859431409139691,,sensor,-0.879721740723,0.012173411727,0.212422706604,-0.000660845840153,-0.00698373340154,0.0067092693188,0.999952887118,1,emitter,0.737854766846,-0.094710111618,0.822976974487,0.0201444982483,-0.0763502290893,0.418445500256,0.90480285423,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431419442390,26221,1448859431419059078,,sensor,-0.879843429565,0.0121302761436,0.212557003021,-0.000258232441618,-0.00873711249454,0.0068642807345,0.999938237008,1,emitter,0.737789733887,-0.0975414924622,0.824519515991,0.0136500347116,-0.0730680399076,0.42283730683,0.903151897551,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431429521189,26222,1448859431429119973,,sensor,-0.879843948364,0.0121113156676,0.212565685272,-0.00048954300256,-0.00870385764747,0.00641561531366,0.999941419829,1,emitter,0.737088439941,-0.100206453323,0.826312301636,0.0138391970617,-0.0711024124233,0.422448116656,0.903487970206,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431439403564,26223,1448859431438996825,,sensor,-0.879705947876,0.0121595993042,0.21230255127,-7.66898144302e-05,-0.00699481920905,0.00685485415526,0.999952037649,1,emitter,0.735066268921,-0.101909290314,0.827100143433,0.0223934133964,-0.074126680371,0.429821445949,0.899587291426,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431449362027,26224,1448859431448967469,,sensor,-0.87970324707,0.0122121452093,0.212284034729,-0.00017940144206,-0.00700463481716,0.00690531375769,0.999951608603,1,emitter,0.73427394104,-0.10455803299,0.828571716309,0.0190954436734,-0.0730636588554,0.432284601888,0.898569467963,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431459953550,26225,1448859431459660048,,sensor,-0.87978352356,0.0122668442726,0.212420253754,-0.000901427437625,-0.00712286691083,0.00664944583889,0.999952117386,1,emitter,0.736123986734,-0.106823533947,0.828321381702,-0.00471762405685,-0.0541193827689,0.419960617075,0.905914960986,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431469590534,26226,1448859431469172580,,sensor,-0.879836883545,0.0120630127192,0.21247385788,0.000316708638718,-0.00840346384197,0.00670120710231,0.999942185986,1,emitter,0.734805435181,-0.110051748276,0.829269836426,0.000104708176195,-0.0557486792361,0.420534105397,0.90556233358,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431480146306,26227,1448859431479753800,,sensor,-0.879784011841,0.0122599058151,0.212428260803,-0.000943518077661,-0.0070174300911,0.00657743703264,0.999953300295,1,emitter,0.733470230103,-0.112735530853,0.830883834839,0.00504703137162,-0.0602377362915,0.423707827294,0.903779630048,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431493607368,26228,1448859431493240994,,sensor,-0.879717163086,0.0121351033449,0.212335834503,-0.000154386724052,-0.00688257517561,0.0069052811153,0.999952460578,1,emitter,0.733256436361,-0.11518422997,0.831482022017,0.0142108175236,-0.0541251651263,0.41269711886,0.909147736757,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431499954330,26229,1448859431499560634,,sensor,-0.879843795776,0.0121889446974,0.212523715973,-0.000919235109144,-0.00686409973664,0.00632561445586,0.999956011904,1,emitter,0.731973937988,-0.117838510513,0.832964767456,-0.00483580256983,-0.0496955889659,0.417276585728,0.907406862688,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431509502891,26230,1448859431509090319,,sensor,-0.879939910889,0.0121450273991,0.212691051483,-0.000674622243528,-0.00844172961367,0.00626173292565,0.999944534855,1,emitter,0.731426544189,-0.11988939476,0.834383529663,-0.00835320461335,-0.0509431246435,0.421643697397,0.905290900468,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431519411652,26231,1448859431519009437,,sensor,-0.8797628479,0.0121632722616,0.212356300354,-0.00029120589981,-0.00664235979726,0.00672718655289,0.999955268608,1,emitter,0.73051991272,-0.122281206131,0.8357290802,-0.0132602860991,-0.0454823143024,0.42319990201,0.904796864957,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431529303357,26232,1448859431528910457,,sensor,-0.879768615723,0.0122520978451,0.21244210434,-0.000889426800584,-0.00692810652202,0.00658564140644,0.999953918732,1,emitter,0.72916267395,-0.125514310837,0.83693359375,-0.00863463013413,-0.0479716267477,0.420514946285,0.905975356254,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431539541579,26233,1448859431539133260,,sensor,-0.879937271118,0.0121033168435,0.212669811249,-0.00082449290218,-0.00847159226376,0.00615805971972,0.999944813795,1,emitter,0.72824407959,-0.128094118118,0.838173065186,-0.0129106496452,-0.0470217267472,0.420681140873,0.905897152029,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431549467318,26234,1448859431549068287,,sensor,-0.879801986694,0.0122049438953,0.212504909515,-0.000858555586424,-0.00695524050535,0.00640696161504,0.999954918161,1,emitter,0.728312026978,-0.131074367523,0.839797439575,-0.0280521387714,-0.0425328943614,0.428793391323,0.901964665586,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431560149814,26235,1448859431559743690,,sensor,-0.879865325928,0.0120846833587,0.212516124725,0.000230408527004,-0.00829986955756,0.00663717168817,0.999943501919,1,emitter,0.727527488128,-0.133357317269,0.841138896105,-0.00810854495357,-0.0507151282339,0.427598723975,0.902508481136,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431570095485,26236,1448859431569689297,,sensor,-0.879750030518,0.0121856018305,0.212433181763,-0.000651992195957,-0.00715984859893,0.00670969856447,0.999951644541,1,emitter,0.725332489014,-0.135931093216,0.84194543457,-0.0080769572169,-0.0484166672273,0.420169501885,0.906117088892,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431579784161,26237,1448859431579468041,,sensor,-0.879769882202,0.0122369786501,0.212404621124,-0.000785970138214,-0.00728475624409,0.006809251559,0.999949973084,1,emitter,0.723281295776,-0.139099674225,0.841245285034,-0.00200700458883,-0.0323265649551,0.423401465892,0.905363001128,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431589922408,26238,1448859431589523718,,sensor,-0.879724121094,0.0122023459673,0.212438552856,-0.000681097048545,-0.00708537312974,0.00664356900061,0.999952597169,1,emitter,0.723424453735,-0.141389116287,0.84341192627,0.0155219585088,-0.0479112158798,0.418347528955,0.906889700688,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431599364061,26239,1448859431598962594,,sensor,-0.879792098999,0.0122332031727,0.212414913177,-0.000836064324671,-0.00742132180987,0.00653619661169,0.999950750344,1,emitter,0.722527145386,-0.143382675171,0.844355331421,0.0333999230831,-0.0501768315388,0.416092569514,0.907322271472,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431609467499,26240,1448859431609054489,,sensor,-0.879814208984,0.012061386466,0.212468151093,0.000358161182043,-0.00851453030423,0.00695915161057,0.99993947052,1,emitter,0.720436782837,-0.145746301651,0.844563247681,0.0375801888661,-0.0450630843258,0.412137782771,0.909230166596,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431619540867,26241,1448859431619143757,,sensor,-0.879796859741,0.0122382842302,0.212430347443,-0.000808447031299,-0.00699640231967,0.00678646516346,0.999952169185,1,emitter,0.720289779663,-0.149067998886,0.845824645996,0.0362726457277,-0.0469670236531,0.413830551061,0.908417673138,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431629398572,26242,1448859431628993821,,sensor,-0.879786758423,0.0122472161055,0.212498149872,-0.00093512165967,-0.00676876086361,0.00641088964062,0.999956103996,1,emitter,0.719595718384,-0.151394475937,0.847030426025,0.0259972406859,-0.0454459080968,0.413019992425,0.909215760296,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431639520016,26243,1448859431639103846,,sensor,-0.879824462891,0.0122409046888,0.212451290131,-0.00128258457756,-0.00731057860585,0.0062116098202,0.999953162063,1,emitter,0.720488265991,-0.154144557953,0.849920150757,-0.00494495775002,-0.0505969417052,0.416707849396,0.907617796836,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431649519816,26244,1448859431649130938,,sensor,-0.879707183838,0.0121118360758,0.212312812805,-9.97358362232e-05,-0.00678893945662,0.00699856134831,0.999952459116,1,emitter,0.719822891235,-0.156489681244,0.852321136475,-0.0482295807378,-0.048673831784,0.417837399582,0.905934143938,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431659523279,26245,1448859431659140221,,sensor,-0.879666107178,0.012127589941,0.212300983429,3.02560943983e-05,-0.00679274883946,0.00706997127166,0.999951935422,1,emitter,0.716628173828,-0.159673156738,0.854930984497,-0.0304417711775,-0.0661391462289,0.422094514512,0.903623335645,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431669367894,26246,1448859431668967774,,sensor,-0.879816101074,0.0120641506314,0.212465583801,0.000240478638879,-0.00853347435255,0.00674078358659,0.999940840161,1,emitter,0.716304718018,-0.162705738068,0.855826721191,-0.034232981828,-0.0630821279209,0.421340209934,0.904058170465,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431679578817,26247,1448859431679178092,,sensor,-0.879755844116,0.0121898422241,0.212455856323,-0.000913986145333,-0.00733449546515,0.00647876188528,0.999951696558,1,emitter,0.714443878174,-0.166081054688,0.855260467529,0.00613964014484,-0.0587430590284,0.420068496144,0.90556833888,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431690846552,26248,1448859431690448497,,sensor,-0.879757659912,0.0122006021738,0.212482624054,-0.0006834524752,-0.00707930697594,0.00671952544964,0.999952130996,1,emitter,0.712074639243,-0.169242968948,0.85878779882,-0.0526424002851,-0.0597256468027,0.409845876487,0.908673749116,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431699601601,26249,1448859431699191344,,sensor,-0.879708908081,0.0121335815191,0.212346858978,1.03658953378e-06,-0.00695156566128,0.00713316712426,0.9999503956,1,emitter,0.713062927246,-0.171454330444,0.857970367432,0.0093295594629,-0.0621108118411,0.42200252669,0.904416427228,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431713691979,26250,1448859431713298290,,sensor,-0.879879486084,0.0121266635656,0.212584651947,-0.000459189671326,-0.00892638692882,0.00665770910347,0.999937889907,1,emitter,0.711075775111,-0.175448751464,0.861679148226,-0.0774210513656,-0.0689005248348,0.408364450744,0.906916299254,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431719951554,26251,1448859431719551433,,sensor,-0.87976171875,0.0122073677778,0.212465393066,-0.000615425153393,-0.00717034156421,0.00673612554688,0.999951414853,1,emitter,0.711935531616,-0.177686378479,0.859893875122,0.013319248432,-0.066913359752,0.418337344774,0.905725712275,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431729954398,26252,1448859431729579364,,sensor,-0.879789733887,0.0120790985227,0.212463436127,0.000212592290066,-0.00849322626871,0.00674942802133,0.999941130834,1,emitter,0.710649719238,-0.18033600235,0.860935150146,0.013352670017,-0.0649979137385,0.419149145141,0.905489354736,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431741438243,26253,1448859431741017338,,sensor,-0.879812057495,0.0120719047785,0.212459003448,0.000315044413339,-0.00865255404834,0.00691973164005,0.999938573798,1,emitter,0.708419751859,-0.183987898632,0.864656011447,-0.053547249763,-0.0689194306717,0.40173745546,0.911586430899,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431749787205,26254,1448859431749407808,,sensor,-0.879737792969,0.0121636816263,0.21243529892,-0.000788978905376,-0.00668359421738,0.00656498091064,0.999955803076,1,emitter,0.708635391235,-0.186322616577,0.86373550415,-0.0233778353866,-0.0636849108368,0.419652684566,0.905146028705,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431759680607,26255,1448859431759291926,,sensor,-0.879752868652,0.0121845879555,0.212454677582,-0.000650343459526,-0.00699020936162,0.00677908390122,0.99995237789,1,emitter,0.709700434127,-0.188390610309,0.861347913414,0.000379495205945,-0.0459993553268,0.411515548538,0.910241104656,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431771449202,26256,1448859431771060267,,sensor,-0.879747528076,0.012207623601,0.212463027954,-0.00086173522472,-0.00709332132484,0.00650291699886,0.999953326049,1,emitter,0.704892952278,-0.193285633286,0.866528280935,-0.0729683534792,-0.0667264907734,0.402442939505,0.910089487502,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431780649262,26257,1448859431780251788,,sensor,-0.879734725952,0.012192917943,0.212419044495,-0.000511558215866,-0.00700108948177,0.00682039074459,0.999952101515,1,emitter,0.711629919009,-0.193926160154,0.865438635781,-0.048606011293,-0.0559221691155,0.420470681631,0.904275717111,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431791144597,26258,1448859431790819623,,sensor,-0.879761672974,0.0122145689726,0.212462963104,-0.000664808002283,-0.0069510820243,0.00662849808508,0.999953650677,1,emitter,0.710990620679,-0.197021839003,0.865869317927,-0.0468545419317,-0.0585074641292,0.422687853336,0.903170253709,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431800049759,26259,1448859431799665725,,sensor,-0.879615524292,0.0119661005139,0.212398475647,-0.00241430484477,-0.00905723694385,0.00417202441851,0.999947364516,1,emitter,0.70456793535,-0.201832324613,0.863358931792,-0.00758011348343,-0.0495375465397,0.411131867313,0.910197319839,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431810359081,26260,1448859431809947147,,sensor,-0.87970211792,0.0121386854649,0.212342906952,-0.000134798344239,-0.0068419353387,0.00677758131371,0.999953615995,1,emitter,0.710229095459,-0.202835845947,0.86415914917,-0.0854282205625,-0.0284290455515,0.422434897041,0.90191050901,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431819522801,26261,1448859431819134868,,sensor,-0.87988117981,0.0120980356336,0.212634887695,-0.0004256857544,-0.00858907496575,0.00651544224722,0.999941796104,1,emitter,0.710040786743,-0.20580688858,0.864506393433,-0.0824258968264,-0.029437400837,0.420481961801,0.903069394213,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431829620312,26262,1448859431829249278,,sensor,-0.879852340698,0.0120733352304,0.212607250214,-0.000532146629744,-0.008773325879,0.00638658607611,0.999940976804,1,emitter,0.708609603882,-0.209137428284,0.865544937134,-0.0748879083987,-0.0378308139414,0.417819584752,0.904647680199,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431839591900,26263,1448859431839190620,,sensor,-0.879726608276,0.0121726555824,0.21242325592,-0.000668561248891,-0.00700448604736,0.00652216888897,0.999953974698,1,emitter,0.708217056274,-0.212263141632,0.86540826416,-0.0846870893995,-0.0342522401577,0.422717462511,0.901645622083,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431851209441,26264,1448859431850902939,,sensor,-0.879881652832,0.012124966979,0.212609153748,-0.000354331512821,-0.00888854943927,0.00670369058361,0.999937962411,1,emitter,0.70292357383,-0.216164069667,0.86078393257,0.0605266024635,-0.0347052037211,0.397081904909,0.915127335414,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431859594177,26265,1448859431859198176,,sensor,-0.87977104187,0.0121930330992,0.212455547333,-0.000670191630403,-0.00671853873917,0.00669523640244,0.999954791923,1,emitter,0.702410226668,-0.219010236533,0.86023272567,0.063558601126,-0.0294174922727,0.389283255403,0.918451665813,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431871402982,26266,1448859431871020258,,sensor,-0.879868637085,0.0120426555276,0.212501285553,0.000292300593314,-0.00845929260607,0.00679539988839,0.999941086999,1,emitter,0.70139673602,-0.221999203757,0.860449368575,0.0658373453798,-0.0259361132436,0.385104355649,0.920156180897,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431879613580,26267,1448859431879218027,,sensor,-0.879735946655,0.0121754626036,0.212441791534,-0.000471059069616,-0.00674373410962,0.00689084598047,0.999953407112,1,emitter,0.702565948486,-0.224200870514,0.863346435547,-0.0312216660655,-0.0231980568646,0.399021611509,0.916116155995,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431890005773,26268,1448859431889603244,,sensor,-0.879710632324,0.0121860239506,0.212281021118,-2.8760382341e-06,-0.00716243326204,0.00721940399863,0.999948288537,1,emitter,0.700702776104,-0.22630388064,0.866865122755,-0.0227083832337,-0.0569286685527,0.411807763588,0.909207249133,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1448859431900512287,26269,1448859431900109297,,sensor,-0.879736587524,0.0121624418497,0.212455322266,-0.000677671939945,-0.00684626723333,0.00663004093705,0.99995435493,1,emitter,0.70010695984,-0.229417560728,0.866728917809,-0.0310989440119,-0.0547753788127,0.411089884389,0.909416087668,1,quad97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
